"time","x1","x2","min_growth_rate","max_growth_rate","expect_avg_growth_rate","tau","x3","model"
5.23685,0.220439535050011,3.02990665907452,-0.500110403533789,0.123493695977967,0.0725422375885035,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.3227,0.24357699473272,3.02243177546602,-0.492537850550443,0.104778298882159,0.0538333918773942,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.40855,0.26914486435923,3.01868259210371,-0.483852608987362,0.0859376086360632,0.0350025966270099,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.4944,0.297209275247648,3.01885851895736,-0.474090150598271,0.0671611602643486,0.0162411726769534,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.58025,0.327769011236244,3.02314325884018,-0.463297797570952,0.0486637939281487,-0.00223334354488603,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.6661,0.360735611260317,3.03169720918861,-0.451529656134384,0.0306773241359293,-0.0201851381310595,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.75195,0.39591487356613,3.0446497701937,-0.438837442977947,0.0134362069615446,-0.0373739351445258,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.8378,0.432992848547461,3.06209217955878,-0.425258445835656,-0.00284158294891381,-0.0535734310680163,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.92365,0.471529839076447,3.0840715546348,-0.410804099918707,-0.0179747272476495,-0.0685905061641056,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.0095,0.510965654435273,3.11058677976155,-0.395454311108008,-0.0318340711895634,-0.0822793026992148,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.09535,0.550638148039531,3.14158671630234,-0.379162244948117,-0.0443478494193824,-0.094544298067105,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.1812,0.589814938625306,3.1769709511566,-0.361871257497816,-0.055493869199805,-0.105329405119781,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.26705,0.627735575196316,3.21659298347561,-0.343541200956502,-0.0652803395345588,-0.114594886399033,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.3529,0.663658986802883,3.26026544520828,-0.324177874904376,-0.073720726501526,-0.122288292328327,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.43875,0.696909659541792,3.30776672385432,-0.303858716325632,-0.0808091165736691,-0.128318111553432,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.5246,0.726916124797522,3.35884824792738,-0.282750102195125,-0.086500798861639,-0.132539197373729,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.61045,0.753237006736848,3.41324171551969,-0.261115963348515,-0.0906989254981617,-0.134757686176158,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.6963,0.775572507288433,3.47066567007949,-0.23932276805816,-0.0932430678708634,-0.134759429196911,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.78215,0.793761968975188,3.53083101155299,-0.217850912428184,-0.0938906167052619,-0.132358551744405,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.868,0.807770299157852,3.59344522877407,-0.19732174176179,-0.0922826888020442,-0.127452502786451,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.95385,0.817667158634444,3.6582153137048,-0.178523549909638,-0.0879118291782705,-0.120062820544534,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.0397,0.823602911146697,3.72484944910127,-0.162335512602498,-0.080192869321469,-0.110344703191391,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.12555,0.825784680659712,3.79305764304563,-0.14938914795659,-0.0687973334887785,-0.0985637738368333,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.2114,0.824454852488417,3.86255152208732,-0.139647742318759,-0.0540706653723447,-0.0850544504687476,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.29725,0.81987331377447,3.93304350047923,-0.132494154067309,-0.0369413759577816,-0.0701792754425966,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.3831,0.812303866780212,4.00424552823848,-0.127232138287721,-0.0184163874182697,-0.0543013741482418,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.46895,0.80200464798238,4.07586759592794,-0.123381891147053,0.000718695253791406,-0.0377711525303988,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.5548,0.789222040260544,4.14761614682933,-0.120687010162343,0.0199120147927882,-0.0209212566403462,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.64065,0.774187421267319,4.21919252246232,-0.119034798203364,0.0387727110857413,-0.00406284570761228,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.7265,0.757116082329828,4.29029154780553,-0.118390095299325,0.0570130215468579,0.0125207060118747,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.81235,0.738207720010965,4.36060034904612,-0.118755523954814,0.0744175901221071,0.0285825640812599,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.8982,0.717648002752443,4.42979748908058,-0.120148646996998,0.0908296172780106,0.043920792590534,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.98405,0.695610819288809,4.49755250347571,-0.122586603472389,0.106143350879134,0.0583828159652528,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
8.0699,0.672260907774243,4.56352592087988,-0.126072765897279,0.120296401675331,0.0718636599601304,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
8.15575,0.647756637623621,4.62736985528529,-0.13058366556829,0.133259307830231,0.0842978249281352,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
8.2416,0.62225276829708,4.68872926102816,-0.136057097599907,0.14502286335807,0.095646839370341,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
8.32745,0.595903042208547,4.74724394247095,-0.142383641697584,0.1555855488598,0.10588587533598,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
8.4133,0.568862485938832,4.80255140591307,-0.149403684397766,0.164943704453167,0.114992768854908,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
8.49915,0.541289299377642,4.85429062789045,-0.156910700701499,0.173086053134711,0.122941471067739,0.8,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0,0.51113819,4.90569,-0.245555602949886,0.166229695907322,0.1210458307343,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.08585,0.482984563073929,4.94889069038855,-0.251068596513976,0.168231512234718,0.123034638029934,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.1717,0.454815916693163,4.98747649631135,-0.254974049876349,0.168836328726417,0.123632334328083,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.25755,0.42680984144858,5.02115129200292,-0.257145147502894,0.168019327365767,0.122813289313456,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.3434,0.399146077104383,5.049653406464,-0.257459643267563,0.165750324807254,0.120547250188151,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.42925,0.372003637437543,5.07276371314417,-0.25579935273922,0.161991300325777,0.116796920720497,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.5151,0.345557104834253,5.09031339777118,-0.252050186350154,0.15669416090717,0.111515999271088,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.60095,0.319972292826762,5.1021908540066,-0.246102825325154,0.149798985274759,0.104648057293902,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.6868,0.295401578880207,5.10834712044673,-0.237854262371382,0.1412331726209,0.0961270083340747,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.77265,0.271979294768524,5.10879930339065,-0.227210650665002,0.13091218990481,0.0858805869200115,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.8585,0.24981760571514,5.10363154004903,-0.214092293832925,0.118743021192637,0.073839583616091,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.94435,0.229003294527209,5.09299324429906,-0.198442292707709,0.104632096036241,0.0599584066417676,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.0302,0.20959578671845,5.07709462171382,-0.180241617610138,0.0885006747906162,0.0442587859791098,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.11605,0.191626615863227,5.05619970634876,-0.159536049918495,0.0703132626137205,0.0269222710795323,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.2019,0.175100358644185,5.03061741395699,-0.136488083357658,0.0501321648243875,0.00848494040069059,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.28775,0.159996898645698,5.00069128288012,-0.111498895217934,0.0282431999639764,-0.00977703231944433,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.3736,0.14627473902189,4.9667886566382,-0.0856449717475633,0.00559695690244372,-0.0252486336221863,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.45945,0.133874999569364,4.92929004388733,-0.0635547978620205,-0.0133092804874128,-0.0337181295277372,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.5453,0.122725711671305,4.88857928574401,-0.0649318262071005,-0.00890306842747225,-0.0310889842223608,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.63115,0.112746058546989,4.84503499652169,-0.0872925814957686,0.0162066895759654,-0.0168954191656139,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.717,0.10385028140597,4.79902355660551,-0.113808898662764,0.0450769025706865,0.0052828348254303,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.80285,0.0959510637346394,4.75089375725772,-0.140955487711847,0.0740819941284198,0.0311687177949882,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.8887,0.0889622972424615,4.70097304913643,-0.167730007036926,0.102137080915352,0.0578772186054996,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.97455,0.0828012107128505,4.64956524047825,-0.193649391089943,0.128696221081815,0.0838622213798197,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.0604,0.0773899004376756,4.59694942845745,-0.21844014464736,0.15344340328546,0.10836022201321,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.14625,0.0726563369841659,4.54337992246176,-0.241952731872864,0.176206472688738,0.131011478679779,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.2321,0.0685349404205812,4.48908692170879,-0.264119474435411,0.196913575123038,0.151666291494084,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.31795,0.0649668192974207,4.43427773191664,-0.284925687058588,0.215562084444398,0.170289222517991,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.4038,0.0618997624361581,4.37913833797705,-0.304388575623362,0.232194809589866,0.186908847351298,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.48965,0.0592880611007875,4.32383518513098,-0.322542424176318,0.246882276807015,0.201589294588267,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.5755,0.0570922255977363,4.26851705555032,-0.339428852385028,0.259710106747182,0.214413195732707,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.66135,0.0552786469036486,4.21331695789851,-0.35509085965285,0.270770386385569,0.225471184642314,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.7472,0.0538192418079016,4.15835397320908,-0.369569493928823,0.28015599834136,0.234855409258527,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.83305,0.0526911098653215,4.10373502108145,-0.382902225471098,0.287957053584057,0.242655594737869,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.9189,0.0518762223300914,4.04955652610861,-0.395122360942356,0.294258779310283,0.248956758219831,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
3.00475,0.0513611570675451,3.99590597627422,-0.406259047366133,0.299140391902947,0.253837997786204,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
3.0906,0.0511368889672859,3.94286337352344,-0.416337576314409,0.30267462258675,0.257371975933138,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
3.17645,0.0511986423123938,3.89050258253966,-0.425379810742773,0.30492766388241,0.259624844135912,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
3.2623,0.0515458096010582,3.83889258757703,-0.433404631185829,0.305959376451963,0.260656437982015,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
3.34815,0.0521819402008399,3.78809866952742,-0.440428345447232,0.305823646615972,0.26052062824587,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
3.434,0.0531148017078432,3.73818351664823,-0.446465034867741,0.304568820387445,0.259265751297537,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
3.51985,0.0543565167802322,3.68920828284616,-0.451526827211383,0.302238165260437,0.256935068824257,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
3.6057,0.0559237783362473,3.64123360731252,-0.455624095753947,0.298870328927309,0.25356722537878,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
3.69155,0.0578381461779565,3.59432060876526,-0.458765588846103,0.294499777035563,0.249196685517012,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
3.7774,0.0601264281420585,3.54853186662806,-0.460958496555053,0.289157201476298,0.243854141839348,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
3.86325,0.0628211485792849,3.50393240016132,-0.46220846165018,0.282869897596416,0.237566892252213,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
3.9491,0.0659611060650357,3.46059065478323,-0.462519542867278,0.275662114585664,0.23035919069777,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
4.03495,0.0695920204090155,3.41857950245459,-0.461894138348279,0.26755538782365,0.222252580200721,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
4.1208,0.0737672658143956,3.37797725985834,-0.460332878426676,0.258568866789774,0.213266221980819,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
4.20665,0.0785486818446354,3.33886872393314,-0.457834498580099,0.248719657045679,0.203417239407482,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
4.2925,0.0840074459095912,3.30134621880866,-0.454395706455591,0.238023200864879,0.192721101835365,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
4.37835,0.0902249792792865,3.26551064097386,-0.450011061722893,0.226493728001275,0.181192080614459,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
4.4642,0.0972938419233143,3.23147248019349,-0.444672894395981,0.214144816759987,0.168843818832531,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
4.55005,0.105318548269088,3.19935278188958,-0.438371296877319,0.200990116215529,0.155690068088077,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
4.6359,0.11441620463251,3.16928400212664,-0.431094237814103,0.187044291869329,0.141745658958759,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
4.72175,0.12471682802344,3.14141068890262,-0.422827861386221,0.172324270810463,0.127027789126339,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
4.8076,0.136363154195925,3.11588990347035,-0.413557054862084,0.15685087399366,0.111557731206085,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
4.89345,0.149509680431118,3.09289127388137,-0.403266387367311,0.140650932956522,0.0953630842540197,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
4.9793,0.164320618434384,3.07259655182968,-0.39194154219422,0.123759988379467,0.0784807159320069,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.06515,0.180966362224765,3.05519852649829,-0.379571378828617,0.10622565521637,0.0609605725867628,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.151,0.199618019330239,3.04089914042929,-0.3661507630431,0.0881117027273979,0.0428705778132823,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.23685,0.220439535050011,3.02990665907452,-0.35168428963786,0.0695028354426974,0.0243029224830899,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.3227,0.24357699473272,3.02243177546602,-0.336190991540756,0.0505100720707772,0.00538221192127713,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.40855,0.26914486435923,3.01868259210371,-0.319710091484224,0.0312765217602797,-0.0137237584456548,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.4944,0.297209275247648,3.01885851895736,-0.302307826213492,0.0119832792570938,-0.0327893644757764,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.58025,0.327769011236244,3.02314325884018,-0.284085371036432,-0.00714486632404085,-0.0515110377101401,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.6661,0.360735611260317,3.03169720918861,-0.26518789466827,-0.0258341852009919,-0.0694807930220052,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.75195,0.39591487356613,3.0446497701937,-0.24581479460046,-0.0437573791635811,-0.0861570112342572,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.8378,0.432992848547461,3.06209217955878,-0.226231657172993,-0.0605290456813673,-0.100848543802588,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
5.92365,0.471529839076447,3.0840715546348,-0.206787577478273,-0.0756973438229827,-0.112749279710091,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.0095,0.510965654435273,3.11058677976155,-0.187953648683857,-0.088715474147482,-0.121072031817857,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.09535,0.550638148039531,3.14158671630234,-0.170436035019789,-0.098838668698709,-0.125287754842472,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.1812,0.589814938625306,3.1769709511566,-0.155488752053131,-0.104820460867545,-0.125362927058375,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.26705,0.627735575196316,3.21659298347561,-0.145198276695345,-0.104634952698206,-0.121819061046938,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.3529,0.663658986802883,3.26026544520828,-0.140331828154337,-0.0976322234214095,-0.115555349985689,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.43875,0.696909659541792,3.30776672385432,-0.137981947739515,-0.0868935639424937,-0.107568215065648,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.5246,0.726916124797522,3.35884824792738,-0.135409183761303,-0.0753844757784639,-0.0987355130988178,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.61045,0.753237006736848,3.41324171551969,-0.131577984558389,-0.0644105298503772,-0.0897209915932766,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.6963,0.775572507288433,3.47066567007949,-0.126318336526194,-0.0544441381764802,-0.0809624871126706,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.78215,0.793761968975188,3.53083101155299,-0.119852058101918,-0.0455842137615652,-0.0726923336068846,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.868,0.807770299157852,3.59344522877407,-0.112651022821934,-0.0376825297730106,-0.0649602181924023,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
6.95385,0.817667158634444,3.6582153137048,-0.105414701468391,-0.03035058423579,-0.0576513085593073,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.0397,0.823602911146697,3.72484944910127,-0.0990564846816753,-0.0229587414193763,-0.0505068384686195,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.12555,0.825784680659712,3.79305764304563,-0.0945866271653696,-0.0147409682486025,-0.0431613618681427,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.2114,0.824454852488417,3.86255152208732,-0.0928279148344851,-0.00507002699236601,-0.0352092753199045,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.29725,0.81987331377447,3.93304350047923,-0.0941318885843274,0.00626408639889669,-0.0262990284042937,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.3831,0.812303866780212,4.00424552823848,-0.0983649766243192,0.0190416335692997,-0.0162294053054568,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.46895,0.80200464798238,4.07586759592794,-0.105118904469428,0.0328212280929548,-0.00500662187656591,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.5548,0.789222040260544,4.14761614682933,-0.113906512001252,0.0471303707112873,0.0071650100983812,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.64065,0.774187421267319,4.21919252246232,-0.124254666943334,0.061551086959603,0.0199484400371243,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.7265,0.757116082329828,4.29029154780553,-0.13573153572465,0.0757389657283912,0.0329572190432951,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.81235,0.738207720010965,4.36060034904612,-0.147949859282504,0.0894181810470772,0.0458220285472706,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.8982,0.717648002752443,4.42979748908058,-0.160564246693075,0.102371225496478,0.0582271233216995,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
7.98405,0.695610819288809,4.49755250347571,-0.173267467686963,0.114428778532765,0.0699212077184301,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
8.0699,0.672260907774243,4.56352592087988,-0.185786574016246,0.125460729918827,0.080713296808914,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
8.15575,0.647756637623621,4.62736985528529,-0.197878886147648,0.135368373932825,0.0904624289357917,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
8.2416,0.62225276829708,4.68872926102816,-0.209327896535899,0.144077669685314,0.099066388456766,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
8.32745,0.595903042208547,4.74724394247095,-0.219939231781208,0.151533469334096,0.106451676475239,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
8.4133,0.568862485938832,4.80255140591307,-0.229536833787779,0.157694609506637,0.112565329818184,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
8.49915,0.541289299377642,4.85429062789045,-0.237959491701538,0.162529735060425,0.117368460797861,0.9,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0,0.51113819,4.90569,-0.248157704714121,0.107745632395615,0.0671107539872305,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.08585,0.482984563073929,4.94889069038855,-0.243897285968951,0.103321371667195,0.0627084955282819,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.1717,0.454815916693163,4.98747649631135,-0.237750915149178,0.0970713202281364,0.0564960295609745,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.25755,0.42680984144858,5.02115129200292,-0.229684820068661,0.0889659080705159,0.048453152894861,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.3434,0.399146077104383,5.049653406464,-0.219714774410971,0.0790231363366305,0.0386150462421411,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.42925,0.372003637437543,5.07276371314417,-0.207947355836939,0.0673495109105828,0.0271194296218136,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.5151,0.345557104834253,5.09031339777118,-0.194645711443975,0.0542055472563852,0.0142816402054852,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.60095,0.319972292826762,5.1021908540066,-0.180319431102595,0.0400954948478989,0.000693499472515376,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.6868,0.295401578880207,5.10834712044673,-0.165811123625468,0.0258539220974545,-0.0126998779848363,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.77265,0.271979294768524,5.10879930339065,-0.152295628464321,0.0126451294986124,-0.0246691536116251,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.8585,0.24981760571514,5.10363154004903,-0.141055619316745,0.00173915952738966,-0.0340591095655546,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
0.94435,0.229003294527209,5.09299324429906,-0.132991632140365,-0.00597757868663506,-0.0403259613770622,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.0302,0.20959578671845,5.07709462171382,-0.128207946201405,-0.0104156889206488,-0.0437399881693327,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.11605,0.191626615863227,5.05619970634876,-0.126290022419352,-0.0120045385948115,-0.0449006068887562,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.2019,0.175100358644185,5.03061741395699,-0.127258578884558,-0.0107373870546299,-0.043909053638516,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.28775,0.159996898645698,5.00069128288012,-0.132218532778423,-0.00552174630446714,-0.0398372215704719,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.3736,0.14627473902189,4.9667886566382,-0.142688558291973,0.00515070832006079,-0.0310409240408737,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.45945,0.133874999569364,4.92929004388733,-0.159009852947567,0.0216132311657351,-0.0164925062508254,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.5453,0.122725711671305,4.88857928574401,-0.179787550757022,0.0424655343781355,0.0030218213728617,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.63115,0.112746058546989,4.84503499652169,-0.202836850759856,0.0655198404113417,0.0253574394738366,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.717,0.10385028140597,4.79902355660551,-0.226250771324345,0.0888684111897599,0.0483717433079287,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.80285,0.0959510637346394,4.75089375725772,-0.248803871573576,0.111286944844213,0.0706425612111177,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.8887,0.0889622972424615,4.70097304913643,-0.269866448936213,0.132148399064917,0.0914383115527397,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
1.97455,0.0828012107128505,4.64956524047825,-0.289186945924714,0.151205016846042,0.110464615226813,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.0604,0.0773899004376756,4.59694942845745,-0.306716139257589,0.16841215911778,0.127657060084725,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.14625,0.0726563369841659,4.54337992246176,-0.322500442229317,0.18382129492298,0.143058679539378,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.2321,0.0685349404205812,4.48908692170879,-0.336625031403292,0.197522870154711,0.156756204036345,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.31795,0.0649668192974207,4.43427773191664,-0.349185733236559,0.209617991978958,0.168849032783164,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.4038,0.0618997624361581,4.37913833797705,-0.360276030506458,0.220205285529272,0.179434968758037,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.48965,0.0592880611007875,4.32383518513098,-0.369981649430499,0.229375376846339,0.188604223762424,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.5755,0.0570922255977363,4.26851705555032,-0.378378817634197,0.237209084648876,0.196437398559731,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.66135,0.0552786469036486,4.21331695789851,-0.385534221515213,0.243777341458108,0.203005306314544,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.7472,0.0538192418079016,4.15835397320908,-0.391505684920964,0.249141858748142,0.208369590761142,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.83305,0.0526911098653215,4.10373502108145,-0.396343091945936,0.253356052826438,0.212583628586755,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
2.9189,0.0518762223300914,4.04955652610861,-0.400089328113282,0.256466000683728,0.215693473101469,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
3.00475,0.0513611570675451,3.99590597627422,-0.402781139654831,0.258511321675178,0.217738729410276,1,NA,"rosenzweig_macarthur_2sp_limit_cycle"
